entity_id,timestamp,source_ip,geo_location,auth_method,auth_result,resource_accessed,device_id,mac_address,os_version,data_downloaded,command_sequence,label
E071,2026-09-04 11:56:00,172.24.109.138,"(19.076, 72.8777)",password,success,Analytics Portal,DEV071,6c:fa:1b:51:66:f1,Windows 10,38.51,['Analytics Portal'],normal
E071,2026-09-05 09:18:00,172.24.109.138,"(19.076, 72.8777)",password,success,Analytics Portal,DEV071,6c:fa:1b:51:66:f1,Windows 10,31.83,"['Campaign Management System', 'Content Repository', 'Analytics Portal']",normal
E071,2026-09-05 10:31:00,172.24.109.138,"(19.076, 72.8777)",biometric,success,Analytics Portal,DEV071,6c:fa:1b:51:66:f1,Windows 10,14.28,"['Campaign Management System', 'Analytics Portal']",normal
E071,2026-09-05 16:20:00,172.24.109.138,"(19.076, 72.8777)",password,success,Analytics Portal,DEV071,6c:fa:1b:51:66:f1,Windows 10,37.63,['Analytics Portal'],normal
E071,2026-09-05 16:57:00,172.24.109.138,"(19.076, 72.8777)",password,success,Analytics Portal,DEV071,6c:fa:1b:51:66:f1,Windows 10,45.9,"['Content Repository', 'Analytics Portal']",normal
E071,2026-09-05 17:40:00,172.24.109.138,"(19.076, 72.8777)",SSO,success,Campaign Management System,DEV071,6c:fa:1b:51:66:f1,Windows 10,34.03,"['Content Repository', 'Analytics Portal', 'Campaign Management System']",normal
E071,2026-09-05 18:08:00,172.24.109.138,"(19.076, 72.8777)",SSO,success,Analytics Portal,DEV071,6c:fa:1b:51:66:f1,Windows 10,42.49,['Analytics Portal'],normal
E071,2026-09-06 09:45:00,172.24.109.138,"(19.076, 72.8777)",MFA,success,Content Repository,DEV071,6c:fa:1b:51:66:f1,Windows 10,3.43,['Content Repository'],normal
E071,2026-09-06 10:08:00,172.24.109.138,"(19.076, 72.8777)",MFA,success,Analytics Portal,DEV071,6c:fa:1b:51:66:f1,Windows 10,34.45,"['Content Repository', 'Analytics Portal']",normal
E071,2026-09-06 13:02:00,172.24.109.138,"(19.076, 72.8777)",SSO,success,Analytics Portal,DEV071,6c:fa:1b:51:66:f1,Windows 10,16.9,"['Content Repository', 'Campaign Management System', 'Analytics Portal']",normal
E071,2026-09-07 09:03:00,172.24.109.138,"(19.076, 72.8777)",biometric,success,Campaign Management System,DEV071,6c:fa:1b:51:66:f1,Windows 10,10.19,['Campaign Management System'],normal
E071,2026-09-07 09:38:00,172.24.109.138,"(19.076, 72.8777)",SSO,success,Analytics Portal,DEV071,6c:fa:1b:51:66:f1,Windows 10,3.84,"['Content Repository', 'Analytics Portal']",normal
E071,2026-09-07 14:54:00,172.24.109.138,"(19.076, 72.8777)",biometric,success,Content Repository,DEV071,6c:fa:1b:51:66:f1,Windows 10,8.6,"['Analytics Portal', 'Content Repository']",normal
E071,2026-09-07 17:05:00,172.24.109.138,"(19.076, 72.8777)",biometric,success,Content Repository,DEV071,6c:fa:1b:51:66:f1,Windows 10,10.79,"['Campaign Management System', 'Content Repository']",normal
E071,2026-09-08 09:00:00,172.24.109.138,"(19.076, 72.8777)",password,success,Campaign Management System,DEV071,6c:fa:1b:51:66:f1,Windows 10,41.55,"['Content Repository', 'Analytics Portal', 'Campaign Management System']",normal
E071,2026-09-08 13:14:00,172.24.109.138,"(19.076, 72.8777)",password,success,Content Repository,DEV071,6c:fa:1b:51:66:f1,Windows 10,12.19,['Content Repository'],normal
E071,2026-09-08 13:39:00,172.24.109.138,"(19.076, 72.8777)",SSO,success,Analytics Portal,DEV071,6c:fa:1b:51:66:f1,Windows 10,31.5,"['Content Repository', 'Analytics Portal']",normal
E071,2026-09-08 15:32:00,172.24.109.138,"(19.076, 72.8777)",biometric,success,Campaign Management System,DEV071,6c:fa:1b:51:66:f1,Windows 10,36.47,['Campaign Management System'],normal
E071,2026-09-08 18:09:00,172.24.109.138,"(19.076, 72.8777)",SSO,success,Analytics Portal,DEV071,6c:fa:1b:51:66:f1,Windows 10,42.09,['Analytics Portal'],normal
E071,2026-09-08 18:19:00,172.24.109.138,"(19.076, 72.8777)",MFA,success,Content Repository,DEV071,6c:fa:1b:51:66:f1,Windows 10,42.45,['Content Repository'],normal
E071,2026-09-09 09:51:00,172.24.109.138,"(19.076, 72.8777)",MFA,success,Campaign Management System,DEV071,6c:fa:1b:51:66:f1,Windows 10,16.15,['Campaign Management System'],normal
E071,2026-09-09 12:59:00,172.24.109.138,"(19.076, 72.8777)",MFA,success,Campaign Management System,DEV071,6c:fa:1b:51:66:f1,Windows 10,9.8,"['Analytics Portal', 'Campaign Management System']",normal
E071,2026-09-09 18:34:00,172.24.109.138,"(19.076, 72.8777)",MFA,failure,Campaign Management System,DEV071,6c:fa:1b:51:66:f1,Windows 10,49.24,"['Analytics Portal', 'Campaign Management System']",normal
E071,2026-09-10 09:45:00,172.24.109.138,"(19.076, 72.8777)",password,success,Analytics Portal,DEV071,6c:fa:1b:51:66:f1,Windows 10,26.79,['Analytics Portal'],normal
E071,2026-09-10 18:20:00,172.24.109.138,"(19.076, 72.8777)",MFA,success,Content Repository,DEV071,6c:fa:1b:51:66:f1,Windows 10,22.6,['Content Repository'],normal
E071,2026-09-10 18:39:00,172.24.109.138,"(19.076, 72.8777)",biometric,success,Content Repository,DEV071,6c:fa:1b:51:66:f1,Windows 10,49.15,"['Analytics Portal', 'Content Repository']",normal
E072,2026-08-12 08:30:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,4.93,"['Campaign Management System', 'Content Repository', 'Social Media Manager']",normal
E072,2026-08-12 09:43:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,24.08,"['Marketing Dashboard', 'Social Media Manager', 'Campaign Management System']",normal
E072,2026-08-12 11:57:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,46.68,['Marketing Dashboard'],normal
E072,2026-08-12 14:40:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,3.22,['Marketing Dashboard'],normal
E072,2026-08-13 08:00:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,48.25,"['Content Repository', 'Marketing Dashboard', 'Campaign Management System']",normal
E072,2026-08-13 08:30:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,44.0,"['Campaign Management System', 'Marketing Dashboard']",normal
E072,2026-08-13 08:35:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,46.2,['Social Media Manager'],normal
E072,2026-08-13 15:19:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,20.79,['Social Media Manager'],normal
E072,2026-08-13 17:24:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,21.01,"['Campaign Management System', 'Marketing Dashboard']",normal
E072,2026-08-13 17:27:00,10.248.89.122,"(17.385, 78.4867)",password,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,7.35,['Content Repository'],normal
E072,2026-08-14 11:17:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,28.13,['Social Media Manager'],normal
E072,2026-08-14 11:41:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,28.94,"['Social Media Manager', 'Campaign Management System', 'Content Repository']",normal
E072,2026-08-14 13:51:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,29.76,"['Campaign Management System', 'Social Media Manager', 'Content Repository']",normal
E072,2026-08-14 17:49:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,47.09,"['Content Repository', 'Social Media Manager', 'Marketing Dashboard']",normal
E072,2026-08-15 09:26:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,1.48,"['Marketing Dashboard', 'Content Repository', 'Social Media Manager']",normal
E072,2026-08-15 09:55:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,30.39,['Social Media Manager'],normal
E072,2026-08-15 13:56:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,12.35,"['Campaign Management System', 'Content Repository']",normal
E072,2026-08-15 15:58:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,45.5,"['Social Media Manager', 'Marketing Dashboard']",normal
E072,2026-08-16 09:01:00,10.248.89.122,"(17.385, 78.4867)",password,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,6.79,"['Marketing Dashboard', 'Social Media Manager', 'Campaign Management System']",normal
E072,2026-08-16 09:54:00,10.248.89.122,"(17.385, 78.4867)",password,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,3.62,"['Marketing Dashboard', 'Campaign Management System']",normal
E072,2026-08-16 11:15:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,19.25,['Social Media Manager'],normal
E072,2026-08-16 14:01:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,29.74,"['Campaign Management System', 'Social Media Manager']",normal
E072,2026-08-16 14:43:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,19.78,['Content Repository'],normal
E072,2026-08-17 09:11:00,10.248.89.122,"(17.385, 78.4867)",password,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,27.97,"['Social Media Manager', 'Marketing Dashboard', 'Campaign Management System']",normal
E072,2026-08-17 10:13:00,10.248.89.122,"(17.385, 78.4867)",password,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,21.74,"['Content Repository', 'Social Media Manager', 'Marketing Dashboard']",normal
E072,2026-08-17 11:01:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,44.89,"['Marketing Dashboard', 'Campaign Management System', 'Content Repository']",normal
E072,2026-08-18 10:27:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,3.13,"['Social Media Manager', 'Marketing Dashboard', 'Campaign Management System']",normal
E072,2026-08-18 14:31:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,15.05,"['Social Media Manager', 'Marketing Dashboard']",normal
E072,2026-08-18 16:18:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,19.49,"['Social Media Manager', 'Campaign Management System']",normal
E072,2026-08-19 08:12:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,37.53,"['Marketing Dashboard', 'Social Media Manager']",normal
E072,2026-08-19 11:02:00,10.248.89.122,"(17.385, 78.4867)",password,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,17.19,"['Campaign Management System', 'Social Media Manager', 'Content Repository']",normal
E072,2026-08-19 13:01:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,49.25,['Campaign Management System'],normal
E072,2026-08-19 14:38:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,40.17,"['Social Media Manager', 'Content Repository']",normal
E072,2026-08-19 16:05:00,10.248.89.122,"(17.385, 78.4867)",password,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,15.03,"['Content Repository', 'Marketing Dashboard']",normal
E072,2026-08-20 08:25:00,10.248.89.122,"(17.385, 78.4867)",password,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,7.11,"['Campaign Management System', 'Marketing Dashboard']",normal
E072,2026-08-20 10:32:00,10.248.89.122,"(17.385, 78.4867)",password,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,6.48,"['Marketing Dashboard', 'Social Media Manager']",normal
E072,2026-08-20 12:08:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,12.93,"['Campaign Management System', 'Social Media Manager']",normal
E072,2026-08-21 08:17:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,8.47,"['Campaign Management System', 'Social Media Manager']",normal
E072,2026-08-21 09:40:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,6.1,['Marketing Dashboard'],normal
E072,2026-08-21 10:18:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,21.39,"['Campaign Management System', 'Content Repository']",normal
E072,2026-08-21 13:46:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,17.7,['Social Media Manager'],normal
E072,2026-08-21 16:21:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,20.8,['Campaign Management System'],normal
E072,2026-08-21 16:47:00,10.248.89.122,"(17.385, 78.4867)",password,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,46.18,"['Social Media Manager', 'Campaign Management System']",normal
E072,2026-08-22 14:33:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,2.79,['Marketing Dashboard'],normal
E072,2026-08-22 16:47:00,10.248.89.122,"(17.385, 78.4867)",password,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,3.45,['Social Media Manager'],normal
E072,2026-08-23 09:52:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,48.56,['Campaign Management System'],normal
E072,2026-08-23 09:56:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,22.71,"['Campaign Management System', 'Marketing Dashboard']",normal
E072,2026-08-23 17:10:00,10.248.89.122,"(17.385, 78.4867)",password,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,23.83,['Social Media Manager'],normal
E072,2026-08-24 11:40:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,34.44,"['Marketing Dashboard', 'Social Media Manager', 'Content Repository']",normal
E072,2026-08-24 14:31:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,45.81,"['Content Repository', 'Campaign Management System', 'Marketing Dashboard']",normal
E072,2026-08-24 16:22:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,30.14,"['Social Media Manager', 'Content Repository']",normal
E072,2026-08-24 16:28:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,18.27,['Social Media Manager'],normal
E072,2026-08-25 11:51:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,43.9,['Content Repository'],normal
E072,2026-08-25 12:24:00,10.248.89.122,"(17.385, 78.4867)",password,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,12.99,"['Content Repository', 'Social Media Manager']",normal
E072,2026-08-25 14:59:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,32.82,"['Social Media Manager', 'Marketing Dashboard']",normal
E072,2026-08-26 08:47:00,10.248.89.122,"(17.385, 78.4867)",password,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,9.77,"['Content Repository', 'Social Media Manager']",normal
E072,2026-08-26 10:39:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,43.81,"['Marketing Dashboard', 'Content Repository']",normal
E072,2026-08-26 11:03:00,10.248.89.122,"(17.385, 78.4867)",password,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,39.54,"['Social Media Manager', 'Content Repository']",normal
E072,2026-08-26 14:33:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,48.24,['Marketing Dashboard'],normal
E072,2026-08-26 14:59:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,11.93,"['Social Media Manager', 'Campaign Management System', 'Content Repository']",normal
E072,2026-08-27 08:15:00,10.248.89.122,"(17.385, 78.4867)",password,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,19.75,['Social Media Manager'],normal
E072,2026-08-27 11:30:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,35.11,['Campaign Management System'],normal
E072,2026-08-27 14:54:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,8.2,['Marketing Dashboard'],normal
E072,2026-08-27 15:18:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,4.79,['Social Media Manager'],normal
E072,2026-08-27 16:28:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,12.65,"['Marketing Dashboard', 'Campaign Management System', 'Content Repository']",normal
E072,2026-08-28 10:23:00,10.248.89.122,"(17.385, 78.4867)",password,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,29.65,"['Campaign Management System', 'Social Media Manager']",normal
E072,2026-08-28 11:32:00,10.248.89.122,"(17.385, 78.4867)",password,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,0.99,['Marketing Dashboard'],normal
E072,2026-08-28 13:01:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,29.54,['Social Media Manager'],normal
E072,2026-08-28 16:33:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,12.56,"['Social Media Manager', 'Campaign Management System', 'Content Repository']",normal
E072,2026-08-29 08:18:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,31.02,['Marketing Dashboard'],normal
E072,2026-08-29 10:35:00,10.248.89.122,"(17.385, 78.4867)",password,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,10.75,['Marketing Dashboard'],normal
E072,2026-08-29 12:57:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,6.59,"['Campaign Management System', 'Social Media Manager', 'Content Repository']",normal
E072,2026-08-29 13:16:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,42.14,"['Social Media Manager', 'Content Repository']",normal
E072,2026-08-29 13:49:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,23.67,"['Social Media Manager', 'Campaign Management System']",normal
E072,2026-08-30 13:40:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,46.33,"['Social Media Manager', 'Campaign Management System', 'Marketing Dashboard']",normal
E072,2026-08-30 15:40:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,14.82,['Campaign Management System'],normal
E072,2026-08-30 16:34:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,31.02,"['Content Repository', 'Marketing Dashboard']",normal
E072,2026-08-31 08:37:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,47.46,"['Content Repository', 'Marketing Dashboard']",normal
E072,2026-08-31 10:06:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,23.65,"['Marketing Dashboard', 'Social Media Manager', 'Campaign Management System']",normal
E072,2026-08-31 12:14:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,37.01,"['Marketing Dashboard', 'Content Repository', 'Social Media Manager']",normal
E072,2026-08-31 16:02:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,47.6,"['Social Media Manager', 'Campaign Management System']",normal
E072,2026-09-01 12:43:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,43.09,['Marketing Dashboard'],normal
E072,2026-09-01 12:47:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,8.39,"['Social Media Manager', 'Content Repository']",normal
E072,2026-09-01 15:53:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,15.68,"['Marketing Dashboard', 'Social Media Manager', 'Content Repository']",normal
E072,2026-09-01 17:41:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,18.95,"['Social Media Manager', 'Content Repository', 'Campaign Management System']",normal
E072,2026-09-02 08:58:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,8.19,['Content Repository'],normal
E072,2026-09-02 09:33:00,10.248.89.122,"(17.385, 78.4867)",password,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,49.56,"['Social Media Manager', 'Content Repository', 'Campaign Management System']",normal
E072,2026-09-02 11:00:00,10.248.89.122,"(17.385, 78.4867)",password,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,24.27,['Social Media Manager'],normal
E072,2026-09-02 14:52:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,39.25,"['Marketing Dashboard', 'Content Repository', 'Campaign Management System']",normal
E072,2026-09-02 16:01:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,10.35,"['Social Media Manager', 'Marketing Dashboard']",normal
E072,2026-09-02 17:32:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,27.88,['Marketing Dashboard'],normal
E072,2026-09-03 11:36:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,19.07,['Social Media Manager'],normal
E072,2026-09-03 11:42:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,16.61,"['Campaign Management System', 'Content Repository', 'Social Media Manager']",normal
E072,2026-09-03 13:49:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,38.86,"['Social Media Manager', 'Content Repository', 'Campaign Management System']",normal
E072,2026-09-03 13:50:00,10.248.89.122,"(17.385, 78.4867)",password,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,49.43,"['Content Repository', 'Campaign Management System']",normal
E072,2026-09-03 17:35:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,20.52,['Campaign Management System'],normal
E072,2026-09-04 08:01:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,39.2,['Marketing Dashboard'],normal
E072,2026-09-04 12:11:00,10.248.89.122,"(17.385, 78.4867)",password,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,3.86,"['Social Media Manager', 'Content Repository', 'Marketing Dashboard']",normal
E072,2026-09-04 14:50:00,10.248.89.122,"(17.385, 78.4867)",password,success,Campaign Management System,DEV072,0e:89:ca:45:e2:13,Windows 11,5.33,"['Social Media Manager', 'Content Repository', 'Campaign Management System']",normal
E072,2026-09-04 15:02:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,4.89,"['Social Media Manager', 'Content Repository']",normal
E072,2026-09-04 15:48:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,22.13,"['Campaign Management System', 'Content Repository', 'Social Media Manager']",normal
E072,2026-09-05 12:40:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,14.59,"['Content Repository', 'Campaign Management System', 'Social Media Manager']",normal
E072,2026-09-05 13:18:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,34.52,"['Campaign Management System', 'Social Media Manager', 'Content Repository']",normal
E072,2026-09-05 16:15:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,41.77,['Content Repository'],normal
E072,2026-09-05 16:56:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Content Repository,DEV072,0e:89:ca:45:e2:13,Windows 11,5.34,"['Marketing Dashboard', 'Social Media Manager', 'Content Repository']",normal
E072,2026-09-05 17:26:00,10.248.89.122,"(17.385, 78.4867)",biometric,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,24.53,['Marketing Dashboard'],normal
E072,2026-09-05 17:56:00,10.248.89.122,"(17.385, 78.4867)",MFA,success,Marketing Dashboard,DEV072,0e:89:ca:45:e2:13,Windows 11,34.31,['Marketing Dashboard'],normal
E072,2026-09-06 08:58:00,10.248.89.122,"(17.385, 78.4867)",SSO,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,17.42,"['Marketing Dashboard', 'Social Media Manager']",normal
E072,2026-09-06 11:50:00,10.248.89.122,"(17.385, 78.4867)",password,success,Social Media Manager,DEV072,0e:89:ca:45:e2:13,Windows 11,43.0,"['Content Repository', 'Social Media Manager']",normal
